topic,new_id,original_id,subtopic,script,prompt
set,49,82,set_membership,data/evaluate_script/set/set_49.py,"Three overlapping circles A, B, and C. Shade only the region where all three sets intersect (A ∩ B ∩ C). All other regions must remain unshaded white. The shading color is Purple. Leave all other regions unshaded."
set,50,99,set_membership,data/evaluate_script/set/set_50.py,"Three overlapping circles A, B, and C. Shade only the region that belongs to A but does not overlap with B and does not overlap with C. The shading color is Yellow. Do not add color outside the required region(s)."
solid,1,1,shape_recognition_3d,data/evaluate_script/solid/solid_1.py,Draw a simple cube in 3D.
solid,2,3,shape_recognition_3d,data/evaluate_script/solid/solid_2.py,Draw a cube and label two opposite vertices as A and G.
solid,3,4,shape_recognition_3d,data/evaluate_script/solid/solid_3.py,Draw a cube and draw one space diagonal from a front vertex to the opposite back vertex.
solid,4,5,shape_recognition_3d,data/evaluate_script/solid/solid_4.py,"Draw a cube labeled with vertices A, B, C, D on the front face and E, F, G, H on the back face such that AE, BF, CG, DH are connecting edges. On the front face ABCD, draw face diagonals A-C and B-D as solid lines. Mark their intersection point as P and label it P."
solid,5,6,shape_recognition_3d,data/evaluate_script/solid/solid_5.py,Draw a simple triangular prism in 3D.
solid,6,7,shape_recognition_3d,data/evaluate_script/solid/solid_6.py,Draw a cylinder in 3D with top and bottom ellipses.
solid,7,8,shape_recognition_3d,data/evaluate_script/solid/solid_7.py,Draw a cone in 3D with a circular base.
solid,8,9,shape_recognition_3d,data/evaluate_script/solid/solid_8.py,Draw a sphere as a circle with one horizontal and one vertical guide arc.
solid,9,11,shape_recognition_3d,data/evaluate_script/solid/solid_9.py,Draw a tetrahedron (triangular pyramid) in 3D.
solid,10,12,shape_recognition_3d,data/evaluate_script/solid/solid_10.py,"Draw a pentagonal prism with front face vertices A,B,C,D,E in cyclic order and back face vertices F,G,H,I,J correspondingly, with connecting edges AF, BG, CH, DI, EJ. Draw all prism edges, and additionally draw diagonals A-C on the front pentagon and F-H on the back pentagon as solid lines. Label all ten vertices."
solid,11,14,shape_recognition_3d,data/evaluate_script/solid/solid_11.py,Draw a cuboid that is wider than it is tall.
solid,12,15,shape_recognition_3d,data/evaluate_script/solid/solid_12.py,"Draw a cube labeled A,B,C,D on the front face and E,F,G,H on the back face with connecting edges AE, BF, CG, DH. Place point P on edge AB, point Q on edge BC, and point R on edge CG. Draw the triangle P-Q-R as solid segments. Label A,B,C,D,E,F,G,H,P,Q,R."
solid,13,17,shape_recognition_3d,data/evaluate_script/solid/solid_13.py,Draw a cube and label the top front edge as AB.
solid,14,18,shape_recognition_3d,data/evaluate_script/solid/solid_14.py,Draw a cylinder next to a cube in the same 3D scene.
solid,15,21,shape_recognition_3d,data/evaluate_script/solid/solid_15.py,"Draw two cubes of equal size in the same 3D scene. Label one cube A,B,C,D on one face and E,F,G,H on the opposite face with connecting edges AE, BF, CG, DH. Label the other cube P,Q,R,S on one face and T,U,V,W on the opposite face with connecting edges PT, QU, RV, SW. Use only these vertex labels."
solid,16,22,shape_recognition_3d,data/evaluate_script/solid/solid_16.py,"Draw a cube and a rectangular cuboid side by side in one 3D view. Label the cube A,B,C,D on one face and E,F,G,H on the opposite face with connecting edges AE, BF, CG, DH. Label the cuboid P,Q,R,S on one face and T,U,V,W on the opposite face with connecting edges PT, QU, RV, SW."
solid,17,23,shape_recognition_3d,data/evaluate_script/solid/solid_17.py,Draw a triangular prism and label one triangular face as ABC.
solid,18,19,spatial_position_coordinates,data/evaluate_script/solid/solid_18.py,"Draw 3D coordinate axes with arrowheads labeled x, y, z. Draw a rectangular cuboid (rectangular prism) and label one vertex as O at the origin. Place vertex A on the positive x-axis, vertex B on the positive y-axis, and vertex C on the positive z-axis. Draw segments OA, OB, OC as solid edges of the cuboid, and complete the cuboid structure. Label O,A,B,C and the remaining four cuboid vertices as D,E,F,G."
solid,19,20,spatial_position_coordinates,data/evaluate_script/solid/solid_19.py,Draw a sphere above a cube in a simple 3D composition.
solid,20,61,spatial_position_coordinates,data/evaluate_script/solid/solid_20.py,Draw a cylinder above a rectangular cuboid in the same 3D scene. Leave a small gap between them and label the cuboid as A and the cylinder as B by placing labels near the solids.
solid,21,62,spatial_position_coordinates,data/evaluate_script/solid/solid_21.py,Draw a cone to the right of a sphere in the same 3D scene. Label the cone as P and the sphere as Q by placing labels near the solids.
solid,22,63,spatial_position_coordinates,data/evaluate_script/solid/solid_22.py,"Draw two cubes in the same 3D scene, with one cube placed slightly behind the other. Label the front cube as A and the back cube as B by placing labels near the cubes."
solid,23,64,spatial_position_coordinates,data/evaluate_script/solid/solid_23.py,"Draw 3D coordinate axes with arrowheads labeled x, y, z. Place point A on the positive x-axis, point B on the positive y-axis, and point C on the positive z-axis, and label the origin as O."
solid,24,65,spatial_position_coordinates,data/evaluate_script/solid/solid_24.py,"Draw two parallel planes in 3D as parallelograms, one above the other. Label the upper plane as P and the lower plane as Q."
solid,25,67,spatial_position_coordinates,data/evaluate_script/solid/solid_25.py,Draw a rectangular cuboid that is longer than it is tall. Mark the midpoint of the top front edge as P and the midpoint of the bottom front edge directly below it as Q. Label P and Q.
solid,26,68,spatial_position_coordinates,data/evaluate_script/solid/solid_26.py,Draw two cubes stacked vertically so that one cube is directly above the other with a small gap between them. Label the upper cube as P and the lower cube as Q.
solid,27,69,spatial_position_coordinates,data/evaluate_script/solid/solid_27.py,Draw a horizontal circular cylinder in front of a cube in the same 3D scene. Label the cylinder as A and the cube as B by placing labels near the solids.
solid,28,70,spatial_position_coordinates,data/evaluate_script/solid/solid_28.py,"Draw a triangular prism with triangular face ABC in front and the opposite triangular face DEF behind it, with connecting edges AD, BE, and CF. Label all six vertices."
solid,29,74,spatial_position_coordinates,data/evaluate_script/solid/solid_29.py,"Draw 3D coordinate axes with arrowheads labeled x, y, z. Draw a cube with one vertex at the origin O and three edges from O going along the positive x-, y-, and z-directions."
solid,30,75,spatial_position_coordinates,data/evaluate_script/solid/solid_30.py,"Draw a square pyramid with base vertices A, B, C, and D and apex V directly above the center O of the base. Label O and V."
solid,31,77,spatial_position_coordinates,data/evaluate_script/solid/solid_31.py,"Draw a plane in 3D as a parallelogram and draw a line l above the plane, parallel to it. Label the plane as P and the line as l."
solid,32,93,spatial_position_coordinates,data/evaluate_script/solid/solid_32.py,Draw a vertical cylinder above a cube in one 3D scene with a small gap between them.
solid,33,94,spatial_position_coordinates,data/evaluate_script/solid/solid_33.py,Draw a cone to the right of a sphere in one 3D scene. Label the cone as P and the sphere as Q.
solid,34,95,spatial_position_coordinates,data/evaluate_script/solid/solid_34.py,"Draw 3D coordinate axes with arrowheads labeled x, y, z, and label the origin as O."
solid,35,2,projection_visibility_occlusion,data/evaluate_script/solid/solid_35.py,"Draw a parallelepiped (an oblique box shape) labeled with vertices A, B, C, D on one quadrilateral face in order around the face, and E, F, G, H on the opposite quadrilateral face such that AE, BF, CG, DH are connecting edges. Draw all 12 edges (use dashed lines for hidden edges if needed). Label all eight vertices."
solid,36,10,projection_visibility_occlusion,data/evaluate_script/solid/solid_36.py,"Draw a cube labeled with vertices A, B, C, D on the front face and E, F, G, H on the back face such that AE, BF, CG, DH are connecting edges. Use a low-angle oblique viewing angle so the bottom face is clearly visible. Label all eight vertices."
solid,37,13,projection_visibility_occlusion,data/evaluate_script/solid/solid_37.py,"Draw a cube with bottom face A,B,C,D and top face E,F,G,H where AE, BF, CG, DH are vertical connecting edges. The cube rests on a ground line that touches edge AB. Draw the space diagonal A-G as a dashed line and the face diagonal B-D on the bottom face as a dashed line. Label A,B,C,D,E,F,G,H and the ground line as l."
solid,38,16,projection_visibility_occlusion,data/evaluate_script/solid/solid_38.py,"Draw a rectangular cuboid labeled A,B,C,D on the front face and E,F,G,H on the back face with connecting edges AE, BF, CG, DH. Additionally draw the diagonal segment A-G as a dashed line and the diagonal segment B-H as a dashed line. Label all eight vertices."
solid,39,25,projection_visibility_occlusion,data/evaluate_script/solid/solid_39.py,Draw a cuboid with one hidden back edge as dashed.
solid,40,27,projection_visibility_occlusion,data/evaluate_script/solid/solid_40.py,Draw a truncated cube (a cube with all corners cut off) in 3D. Label it only with a single label T placed near the shape (do not label all vertices). Use dashed lines for hidden edges if needed.
solid,41,28,projection_visibility_occlusion,data/evaluate_script/solid/solid_41.py,Draw a torus (a ring shape) in 3D. Show the outer contour and the inner hole contour; use dashed curves for any hidden parts if needed. Label the torus with a single label R placed near the shape.
solid,42,29,projection_visibility_occlusion,data/evaluate_script/solid/solid_42.py,"Draw a single composite solid: a frustum of a pyramid (a truncated pyramid) with lower base quadrilateral A-B-C-D and upper base quadrilateral E-F-G-H, each in cyclic order, with side edges AE, BF, CG, DH connecting corresponding vertices. A circular cylinder passes horizontally through the frustum, clearly entering and exiting on opposite lateral faces. Label the frustum vertices A,B,C,D,E,F,G,H. Label the cylinder axis endpoints as P and Q. Use dashed lines for hidden parts where appropriate."
solid,43,31,projection_visibility_occlusion,data/evaluate_script/solid/solid_43.py,"Draw a cube ABCD-EFGH in 3D perspective. Add a plane passing through points A, E, and G, and show the exact intersection polygon between this plane and the cube. Use dashed segments for hidden cube edges and hidden parts of the section."
solid,44,32,projection_visibility_occlusion,data/evaluate_script/solid/solid_44.py,"Draw a right circular cone with vertex V above base circle center O. Slice it with an oblique plane not parallel to the base, producing an ellipse on the cone surface. Show the visible and hidden portions of the intersection curve accurately."
solid,45,34,projection_visibility_occlusion,data/evaluate_script/solid/solid_45.py,"Draw two intersecting cylinders of equal radius at right angles (a Steinmetz solid). Show both cylinder axes, visible boundary curves, and dashed hidden boundaries to communicate the full 3D structure."
solid,46,35,projection_visibility_occlusion,data/evaluate_script/solid/solid_46.py,Draw a regular tetrahedron ABCD. Mark midpoints of all six edges and connect appropriate midpoint pairs to form the medial octahedron inside. Show both the outer tetrahedron and inner octahedron with correct hidden-line conventions.
solid,47,36,projection_visibility_occlusion,data/evaluate_script/solid/solid_47.py,"Draw a frustum of a pyramid (a truncated pyramid) with lower base quadrilateral A-B-C-D and upper base quadrilateral E-F-G-H, with AE, BF, CG, and DH as the connecting edges between corresponding vertices. Use a low-angle oblique view so that the lower base is clearly visible. Draw the occluded edges as dashed lines and label all eight vertices."
solid,48,37,projection_visibility_occlusion,data/evaluate_script/solid/solid_48.py,Draw a right circular cylinder and slice it with an oblique plane so that an ellipse is formed on the lateral surface of the cylinder. Accurately show the visible and hidden portions of this intersection curve.
solid,49,40,projection_visibility_occlusion,data/evaluate_script/solid/solid_49.py,"Draw a vertical circular cylinder. Draw the back half of the bottom ellipse as a dashed curve. Mark the center of the top base as P and the center of the bottom base as Q, and label P and Q."
solid,50,41,projection_visibility_occlusion,data/evaluate_script/solid/solid_50.py,Draw a right circular cone with apex V directly above the center O of the base circle. Draw the back half of the base circle as a dashed arc. Label V and O.
open_scene,1,130,,data/evaluate_script/open_scene/open_scene_1.py,"A realistic outdoor scene of one apple tree with exactly 1 red apples hanging on its branches. No fallen apples, no baskets, and no other red fruits anywhere."
open_scene,2,131,,data/evaluate_script/open_scene/open_scene_2.py,"A realistic outdoor scene of one apple tree with exactly 2 red apples hanging on its branches. Keep the background simple, and avoid any other red objects."
open_scene,3,3,,data/evaluate_script/open_scene/open_scene_3.py,A realistic outdoor scene of one apple tree with exactly 5 red apples hanging on its branches. No apples on the ground and no extra fruits.
open_scene,4,8,,data/evaluate_script/open_scene/open_scene_4.py,"A realistic outdoor scene of one apple tree with exactly 10 red apples attached to branches. No apples on the ground, no crates."
open_scene,5,12,,data/evaluate_script/open_scene/open_scene_5.py,A realistic outdoor scene of one apple tree with exactly 14 red apples on its branches. Keep composition clean with no extra red objects.
open_scene,6,94,,data/evaluate_script/open_scene/open_scene_6.py,"A realistic outdoor scene of one apple tree with exactly 15 red apples hanging on its branches. No fallen apples, no baskets, and no other red fruits anywhere."
open_scene,7,99,,data/evaluate_script/open_scene/open_scene_7.py,"A realistic outdoor scene of one apple tree with exactly 20 red apples hanging clearly from branches. No duplicates, no reflections that look like apples."
open_scene,8,108,,data/evaluate_script/open_scene/open_scene_8.py,A realistic outdoor scene of one apple tree with exactly 29 red apples hanging on its branches. No apples on the ground and no extra fruits.
open_scene,9,119,,data/evaluate_script/open_scene/open_scene_9.py,"A realistic outdoor scene of one apple tree with exactly 40 red apples hanging on its branches. Keep the background simple, and avoid any other red objects."
open_scene,10,129,,data/evaluate_script/open_scene/open_scene_10.py,A realistic outdoor scene of one apple tree with exactly 50 red apples on its branches. Keep composition clean with no extra red objects.
open_scene,11,13,,data/evaluate_script/open_scene/open_scene_11.py,"Draw a clean, realistic top-down view of a blue tablecloth with two identical white ceramic plates partially overlapping. Place exactly one small red round candy fully inside the overlap area only. No candies outside the overlap."
open_scene,12,14,,data/evaluate_script/open_scene/open_scene_12.py,"Draw a clean, realistic top-down view of a light gray table with two identical transparent glass bowls partially overlapping. Place exactly two green peas inside only the overlapping region. No peas outside the overlap."
open_scene,13,15,,data/evaluate_script/open_scene/open_scene_13.py,"Draw a clean, realistic top-down view of a wooden table with two identical white round saucers partially overlapping. Place exactly three yellow beans in the overlap area only, and none in non-overlapping areas."
open_scene,14,19,,data/evaluate_script/open_scene/open_scene_14.py,"Draw a clean, realistic top-down view of a white table with two identical overlapping round plates. Place exactly four red candies, all inside the left-only region of the left plate (outside the overlap). Keep the right-only region empty."
open_scene,15,21,,data/evaluate_script/open_scene/open_scene_15.py,"Draw a clean, realistic top-down view of a pale blue tablecloth with two identical overlapping round plates. Put exactly one red candy in the left-only region, one red candy in the overlap, and one red candy in the right-only region."
open_scene,16,157,,data/evaluate_script/open_scene/open_scene_16.py,"Draw a clean, realistic top-down view of a cream tablecloth with two identical overlapping round plates. Place exactly two blue candies in the overlap region only, and no candies in the left-only or right-only regions."
open_scene,17,159,,data/evaluate_script/open_scene/open_scene_17.py,"Draw a clean, realistic top-down view of a tabletop with two identical overlapping round plates. Place exactly one green candy in the left-only region and exactly two green candies in the overlap region. No candies in the right-only region."
open_scene,18,16,,data/evaluate_script/open_scene/open_scene_18.py,"Draw a clean, realistic top-down view of a beige tablecloth with three identical translucent circles A, B, and C arranged like a classic Venn diagram. Place exactly one red candy in the central triple-overlap only. No candies elsewhere."
open_scene,19,23,,data/evaluate_script/open_scene/open_scene_19.py,"Draw a clean, realistic top-down view of a table with a rectangular tray U containing three overlapping identical round plates A, B, C. Place exactly one red candy in the area inside U but outside all three plates. No other candies."
open_scene,20,166,,data/evaluate_script/open_scene/open_scene_20.py,"Draw a clean, realistic top-down view of a white tabletop with three overlapping identical round plates A, B, and C. Place exactly one blue candy in each pairwise overlap region (A∩B outside C, A∩C outside B, B∩C outside A), and keep the triple-overlap region empty."
open_scene,21,26,,data/evaluate_script/open_scene/open_scene_21.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. Two thin white circular outlines of different sizes do not overlap. Clean minimal composition, no text or extra objects."
open_scene,22,31,,data/evaluate_script/open_scene/open_scene_22.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. Two thin white straight horizontal lines are parallel and separated vertically. Clean minimal composition, no text or extra objects."
open_scene,23,33,,data/evaluate_script/open_scene/open_scene_23.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. One thin white rectangular outline is shown, with width clearly greater than height. Clean minimal composition, no text or extra objects."
open_scene,24,27,,data/evaluate_script/open_scene/open_scene_24.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. Two thin white circular outlines intersect at exactly two points. Clean minimal composition, no text or extra objects."
open_scene,25,29,,data/evaluate_script/open_scene/open_scene_25.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. One thin white circular outline is shown with one thin straight white line touching the circle at exactly one point. Clean minimal composition, no text or extra objects."
open_scene,26,76,,data/evaluate_script/open_scene/open_scene_26.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. One thin white rectangular outline is shown, with one smaller thin white circular outline completely outside the rectangle on its right side, without touching. Clean minimal composition, no text or extra objects."
open_scene,27,85,,data/evaluate_script/open_scene/open_scene_27.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. Two thin white rectangular outlines do not overlap, with one rectangle clearly above the other. Clean minimal composition, no text or extra objects."
open_scene,28,36,,data/evaluate_script/open_scene/open_scene_28.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. One thin white triangle outline contains one smaller thin white circular outline completely inside it, without touching. Clean minimal composition, no text or extra objects."
open_scene,29,88,,data/evaluate_script/open_scene/open_scene_29.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. One thin white triangle outline contains one smaller thin white rectangular outline completely inside it, without touching. Clean minimal composition, no text or extra objects."
open_scene,30,91,,data/evaluate_script/open_scene/open_scene_30.py,"A strictly top-down, orthographic-style realistic photo of a clean dark desk mat. Two thin white straight horizontal lines are parallel, and one thin white slanted line crosses both. Clean minimal composition, no text or extra objects."
open_scene,31,39,,data/evaluate_script/open_scene/open_scene_31.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 3. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,32,42,,data/evaluate_script/open_scene/open_scene_32.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 6. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,33,48,,data/evaluate_script/open_scene/open_scene_33.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 12. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,34,37,,data/evaluate_script/open_scene/open_scene_34.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 1. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,35,40,,data/evaluate_script/open_scene/open_scene_35.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 4. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,36,44,,data/evaluate_script/open_scene/open_scene_36.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 12 and the hour hand to 8. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,37,147,,data/evaluate_script/open_scene/open_scene_37.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 6 and the hour hand to 1. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,38,150,,data/evaluate_script/open_scene/open_scene_38.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 6 and the hour hand to 4. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,39,153,,data/evaluate_script/open_scene/open_scene_39.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 6 and the hour hand to 7. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,40,156,,data/evaluate_script/open_scene/open_scene_40.py,"Draw a clean, realistic top-down view of an analog wall clock on a plain light background. Show numbers 1 through 12 clearly. Set the minute hand to 6 and the hour hand to 10. Hands thin, straight, centered. No text labels or angle annotations."
open_scene,41,49,,data/evaluate_script/open_scene/open_scene_41.py,"A laboratory beaker filled with blue liquid to exactly 1/2 of its height. Plain background, no labels, no text."
open_scene,42,50,,data/evaluate_script/open_scene/open_scene_42.py,"A laboratory beaker filled with blue liquid to exactly 1/3 of its height. Plain background, no labels, no text."
open_scene,43,52,,data/evaluate_script/open_scene/open_scene_43.py,"A laboratory beaker filled with blue liquid to exactly 2/3 of its height. Plain background, no labels, no text."
open_scene,44,54,,data/evaluate_script/open_scene/open_scene_44.py,"A laboratory beaker filled with blue liquid to exactly 1/5 of its height. Plain background, no labels, no text."
open_scene,45,57,,data/evaluate_script/open_scene/open_scene_45.py,"A laboratory beaker filled with blue liquid to exactly 4/5 of its height. Plain background, no labels, no text."
open_scene,46,132,,data/evaluate_script/open_scene/open_scene_46.py,"A chocolate bar divided into 10 equal squares, with exactly 2 squares missing and 8 remaining. Clean background, no labels, no text."
open_scene,47,135,,data/evaluate_script/open_scene/open_scene_47.py,"A chocolate bar divided into 12 equal squares, with exactly 3 squares missing and 9 remaining. Clean background, no labels, no text."
open_scene,48,141,,data/evaluate_script/open_scene/open_scene_48.py,"A chocolate bar divided into 14 equal squares, with exactly 6 squares missing and 8 remaining. Clean background, no labels, no text."
open_scene,49,145,,data/evaluate_script/open_scene/open_scene_49.py,"A chocolate bar divided into 16 equal squares, with exactly 7 squares missing and 9 remaining. Clean background, no labels, no text."
open_scene,50,146,,data/evaluate_script/open_scene/open_scene_50.py,"A chocolate bar divided into 18 equal squares, with exactly 8 squares missing and 10 remaining. Clean background, no labels, no text."
open_scene,51,63,,data/evaluate_script/open_scene/open_scene_51.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall. Show exactly five identical solid dark-gray concrete steps arranged as a straight staircase ascending from lower-left to upper-right. All steps have equal width (tread depth) and equal height (riser). The staircase profile is cleanly silhouetted against the white wall. No railings, no people, no other objects, no shadows, no text."
open_scene,52,64,,data/evaluate_script/open_scene/open_scene_52.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall and flat floor. A single straight dark-brown wooden plank rests as a ramp, rising at a constant slope from the floor on the left to lean against the wall on the right. The ramp is thin, solid, and clearly visible as a straight line against the white background. No extra objects, no shadows, no text."
open_scene,53,181,,data/evaluate_script/open_scene/open_scene_53.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall. Show a single thin dark-gray diagonal line ascending from the lower-left to the upper-right of the image at approximately 45 degrees. The line is perfectly straight, thin, and spans the full diagonal of the image. No other objects, no grid, no text."
open_scene,54,61,,data/evaluate_script/open_scene/open_scene_54.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall. A single continuous stream of vivid blue water shoots upward from the bottom-center and arcs back down, forming a clear symmetric parabolic arch in mid-air. The highest point of the arc is centered horizontally. No person, no hose visible, no ground details, no other objects, no text."
open_scene,55,67,,data/evaluate_script/open_scene/open_scene_55.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall and flat horizontal floor. Show exactly five identical solid blue cylindrical containers standing upright on the floor, arranged left-to-right at equal horizontal spacing. Each cylinder is exactly twice as tall as the previous one: the leftmost is the shortest and the rightmost is the tallest. All cylinders have the same diameter. No labels, no shadows, no other objects, no text."
open_scene,56,169,,data/evaluate_script/open_scene/open_scene_56.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall and flat horizontal floor. Show exactly three horizontal thin dark-gray shelves mounted on the wall at three different heights: one at the bottom third, one at the middle, and one at the top third of the image. All shelves have equal length and equal thickness. No objects on the shelves, no text, no other items."
open_scene,57,172,,data/evaluate_script/open_scene/open_scene_57.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall and flat horizontal floor. Show a single solid dark-gray ramp that rises from the floor on the lower-left, reaches a flat peak in the middle, then descends back to the floor on the lower-right. The left slope and right slope are symmetric and equal. The top is flat and horizontal. No other objects, no shadows, no text."
open_scene,58,170,,data/evaluate_script/open_scene/open_scene_58.py,"A strictly front-view, orthographic-style realistic photo of a plain white background. Show a single smooth S-shaped dark-gray curve that starts at the lower-left, curves gently upward through the center, and ends at the upper-right. The curve has one inflection point at the approximate center of the image and is symmetric about it. No other shapes, no grid, no text."
open_scene,59,174,,data/evaluate_script/open_scene/open_scene_59.py,"A strictly side-view, orthographic-style realistic photo of a plain white wall. Show a single thin dark rope or string pinned at both lower corners of the image, hanging freely under gravity to form a smooth symmetric U-shaped sag (catenary). The lowest point of the sag is at the bottom-center. The two pinned ends are at the same height on the left and right sides. No other objects, no text."
open_scene,60,178,,data/evaluate_script/open_scene/open_scene_60.py,"A strictly front-view, orthographic-style realistic photo of a plain white background. Show a single smooth spiral curve made of a single dark-gray line, starting from the center of the image and expanding outward in a clockwise direction for exactly two full rotations. The spiral spacing between each loop should be approximately equal. No other shapes, no grid lines, no text."
open_scene,61,182,,data/evaluate_script/open_scene/open_scene_61.py,"A clean product photo on a light wooden tabletop showing a single matte gray cube. The cube is viewed from above at a slight angle so exactly three square faces are visible. Plain soft background, no labels, no text, no extra objects."
open_scene,62,183,,data/evaluate_script/open_scene/open_scene_62.py,"A minimal classroom demonstration scene with one upright matte blue cylinder standing on a white table. The top and bottom elliptical rims are clearly visible. Simple neutral background, no labels, no text, no extra objects."
open_scene,63,185,,data/evaluate_script/open_scene/open_scene_63.py,"A minimalist product shot of one smooth matte white sphere resting on a flat gray surface, centered in the frame with a soft shadow underneath. No labels, no text, no extra objects."
open_scene,64,186,,data/evaluate_script/open_scene/open_scene_64.py,"A museum-display style scene showing one matte green triangular prism on a small white pedestal. Both triangular end faces are visible in a simple three-quarter 3D view. No labels, no text, no extra objects."
open_scene,65,188,,data/evaluate_script/open_scene/open_scene_65.py,"A simple craft-table scene showing one beige square pyramid made of matte material. The square base is flat and the apex is centered above the base. Neutral background, no labels, no text, no extra objects."
open_scene,66,194,,data/evaluate_script/open_scene/open_scene_66.py,"A workshop-style close-up of one hollow silver cylinder standing upright on a plain table. The top opening clearly shows both the outer circular rim and the inner circular hole. No labels, no text, no extra objects."
open_scene,67,195,,data/evaluate_script/open_scene/open_scene_67.py,"A small teal truncated cone frustum placed on a neutral tabletop, viewed from slightly above. The smaller top ellipse and larger bottom ellipse are both clearly visible. No labels, no text, no extra objects."
open_scene,68,192,,data/evaluate_script/open_scene/open_scene_68.py,"A balanced minimalist sculpture on a white surface: one matte yellow sphere floats directly above one matte gray cube with a small vertical gap. Both solids are centered. No labels, no text, no extra objects."
open_scene,69,199,,data/evaluate_script/open_scene/open_scene_69.py,"A faceted crystal-like pink octahedron placed on a plain white base, shaped like two square pyramids joined base-to-base. The solid is centered and shown alone. No labels, no text, no extra objects."
open_scene,70,200,,data/evaluate_script/open_scene/open_scene_70.py,"A medical-illustration style object photo of one orange capsule-shaped solid lying horizontally on a clean white surface, like a cylinder with rounded hemispherical ends. No labels, no text, no extra objects."
